slide_id,class_branch,type,rank,score,coord_x,coord_y
TCGA-86-8054-01Z-00-DX1.2c4c08f6-be1c-46d1-a719-5983cade0c54,LUSC,BOTTOM,1,-0.34814706444740295,53760,33792
TCGA-86-8054-01Z-00-DX1.2c4c08f6-be1c-46d1-a719-5983cade0c54,LUSC,TOP,2,-0.0725749284029007,7168,34304
TCGA-86-8054-01Z-00-DX1.2c4c08f6-be1c-46d1-a719-5983cade0c54,LUSC,BOTTOM,2,-0.34301263093948364,70144,25600
TCGA-86-8054-01Z-00-DX1.2c4c08f6-be1c-46d1-a719-5983cade0c54,LUSC,TOP,3,-0.07623273134231567,16384,22528
TCGA-86-8054-01Z-00-DX1.2c4c08f6-be1c-46d1-a719-5983cade0c54,LUSC,BOTTOM,3,-0.33676159381866455,3584,39936
TCGA-37-3783-01Z-00-DX1.08a2c536-e48d-416c-bcad-9db7b2c04c1a,LUAD,TOP,1,-0.06673723459243774,120832,40960
TCGA-37-3783-01Z-00-DX1.08a2c536-e48d-416c-bcad-9db7b2c04c1a,LUAD,BOTTOM,1,-0.8700814247131348,25088,45568
TCGA-37-3783-01Z-00-DX1.08a2c536-e48d-416c-bcad-9db7b2c04c1a,LUAD,TOP,2,-0.08280923962593079,107008,33280
TCGA-37-3783-01Z-00-DX1.08a2c536-e48d-416c-bcad-9db7b2c04c1a,LUAD,BOTTOM,2,-0.8371014595031738,11264,22528
TCGA-37-3783-01Z-00-DX1.08a2c536-e48d-416c-bcad-9db7b2c04c1a,LUAD,TOP,3,-0.10127527266740799,15872,18432
TCGA-37-3783-01Z-00-DX1.08a2c536-e48d-416c-bcad-9db7b2c04c1a,LUAD,BOTTOM,3,-0.8015795946121216,38912,31744
TCGA-37-3783-01Z-00-DX1.08a2c536-e48d-416c-bcad-9db7b2c04c1a,LUSC,TOP,1,-0.1737385094165802,15872,40960
TCGA-37-3783-01Z-00-DX1.08a2c536-e48d-416c-bcad-9db7b2c04c1a,LUSC,BOTTOM,1,-0.3921644389629364,99840,25600
TCGA-37-3783-01Z-00-DX1.08a2c536-e48d-416c-bcad-9db7b2c04c1a,LUSC,TOP,2,-0.19486576318740845,122880,43520
TCGA-37-3783-01Z-00-DX1.08a2c536-e48d-416c-bcad-9db7b2c04c1a,LUSC,BOTTOM,2,-0.39168214797973633,101376,42496
TCGA-37-3783-01Z-00-DX1.08a2c536-e48d-416c-bcad-9db7b2c04c1a,LUSC,TOP,3,-0.19767959415912628,35840,44544
TCGA-37-3783-01Z-00-DX1.08a2c536-e48d-416c-bcad-9db7b2c04c1a,LUSC,BOTTOM,3,-0.3915085792541504,97280,18944
TCGA-49-4512-01Z-00-DX2.341d7ff7-15e1-44f1-8818-b117fe98ca99,LUAD,TOP,1,0.3003093898296356,7680,64000
TCGA-49-4512-01Z-00-DX2.341d7ff7-15e1-44f1-8818-b117fe98ca99,LUAD,BOTTOM,1,-1.3742029666900635,67072,55808
TCGA-49-4512-01Z-00-DX2.341d7ff7-15e1-44f1-8818-b117fe98ca99,LUAD,TOP,2,0.2962968051433563,15360,19456
TCGA-49-4512-01Z-00-DX2.341d7ff7-15e1-44f1-8818-b117fe98ca99,LUAD,BOTTOM,2,-1.3169012069702148,58368,54784
TCGA-49-4512-01Z-00-DX2.341d7ff7-15e1-44f1-8818-b117fe98ca99,LUAD,TOP,3,0.28235509991645813,68096,72192
TCGA-49-4512-01Z-00-DX2.341d7ff7-15e1-44f1-8818-b117fe98ca99,LUAD,BOTTOM,3,-1.2790961265563965,66560,55808
TCGA-49-4512-01Z-00-DX2.341d7ff7-15e1-44f1-8818-b117fe98ca99,LUSC,TOP,1,-0.10789436101913452,53248,54272
TCGA-49-4512-01Z-00-DX2.341d7ff7-15e1-44f1-8818-b117fe98ca99,LUSC,BOTTOM,1,-0.4922150671482086,12800,12800
TCGA-49-4512-01Z-00-DX2.341d7ff7-15e1-44f1-8818-b117fe98ca99,LUSC,TOP,2,-0.11986830830574036,67072,55808
TCGA-49-4512-01Z-00-DX2.341d7ff7-15e1-44f1-8818-b117fe98ca99,LUSC,BOTTOM,2,-0.4788784086704254,14336,22528
TCGA-49-4512-01Z-00-DX2.341d7ff7-15e1-44f1-8818-b117fe98ca99,LUSC,TOP,3,-0.12440171092748642,59392,54784
TCGA-49-4512-01Z-00-DX2.341d7ff7-15e1-44f1-8818-b117fe98ca99,LUSC,BOTTOM,3,-0.47823968529701233,19456,26112
TCGA-55-1592-01Z-00-DX1.ee15e261-2f9c-4a93-a19f-27cb1c3bae15,LUAD,TOP,1,0.20874179899692535,102912,27136
TCGA-55-1592-01Z-00-DX1.ee15e261-2f9c-4a93-a19f-27cb1c3bae15,LUAD,BOTTOM,1,-0.9545271396636963,115712,7680
TCGA-55-1592-01Z-00-DX1.ee15e261-2f9c-4a93-a19f-27cb1c3bae15,LUAD,TOP,2,0.2042694091796875,110080,13312
TCGA-55-1592-01Z-00-DX1.ee15e261-2f9c-4a93-a19f-27cb1c3bae15,LUAD,BOTTOM,2,-0.8159896731376648,101888,11264
TCGA-55-1592-01Z-00-DX1.ee15e261-2f9c-4a93-a19f-27cb1c3bae15,LUAD,TOP,3,0.16366834938526154,100864,28672
TCGA-55-1592-01Z-00-DX1.ee15e261-2f9c-4a93-a19f-27cb1c3bae15,LUAD,BOTTOM,3,-0.7923184037208557,100864,14336
TCGA-55-1592-01Z-00-DX1.ee15e261-2f9c-4a93-a19f-27cb1c3bae15,LUSC,TOP,1,-0.10993556678295135,100864,14336
TCGA-55-1592-01Z-00-DX1.ee15e261-2f9c-4a93-a19f-27cb1c3bae15,LUSC,BOTTOM,1,-0.43473368883132935,27136,9216
TCGA-55-1592-01Z-00-DX1.ee15e261-2f9c-4a93-a19f-27cb1c3bae15,LUSC,TOP,2,-0.159338116645813,95744,19968
TCGA-55-1592-01Z-00-DX1.ee15e261-2f9c-4a93-a19f-27cb1c3bae15,LUSC,BOTTOM,2,-0.43311089277267456,104448,35328
TCGA-55-1592-01Z-00-DX1.ee15e261-2f9c-4a93-a19f-27cb1c3bae15,LUSC,TOP,3,-0.1704457849264145,108032,12288
TCGA-55-1592-01Z-00-DX1.ee15e261-2f9c-4a93-a19f-27cb1c3bae15,LUSC,BOTTOM,3,-0.41861122846603394,103936,34816
TCGA-79-5596-01Z-00-DX1.FE977268-C9D7-4812-887C-C9FF9943C127,LUAD,TOP,1,-0.14242693781852722,7936,9472
TCGA-79-5596-01Z-00-DX1.FE977268-C9D7-4812-887C-C9FF9943C127,LUAD,BOTTOM,1,-1.9749246835708618,22784,17152
TCGA-79-5596-01Z-00-DX1.FE977268-C9D7-4812-887C-C9FF9943C127,LUAD,TOP,2,-0.14395348727703094,5120,12544
TCGA-79-5596-01Z-00-DX1.FE977268-C9D7-4812-887C-C9FF9943C127,LUAD,BOTTOM,2,-1.9734740257263184,16640,11776
TCGA-79-5596-01Z-00-DX1.FE977268-C9D7-4812-887C-C9FF9943C127,LUAD,TOP,3,-0.18090508878231049,6656,10752
TCGA-79-5596-01Z-00-DX1.FE977268-C9D7-4812-887C-C9FF9943C127,LUAD,BOTTOM,3,-1.9563090801239014,16640,20224
TCGA-79-5596-01Z-00-DX1.FE977268-C9D7-4812-887C-C9FF9943C127,LUSC,TOP,1,0.04201623052358627,18432,18944
TCGA-79-5596-01Z-00-DX1.FE977268-C9D7-4812-887C-C9FF9943C127,LUSC,BOTTOM,1,-0.37886205315589905,4864,12800
TCGA-79-5596-01Z-00-DX1.FE977268-C9D7-4812-887C-C9FF9943C127,LUSC,TOP,2,0.04053422063589096,18688,5888
TCGA-79-5596-01Z-00-DX1.FE977268-C9D7-4812-887C-C9FF9943C127,LUSC,BOTTOM,2,-0.37743285298347473,7424,12032
TCGA-79-5596-01Z-00-DX1.FE977268-C9D7-4812-887C-C9FF9943C127,LUSC,TOP,3,0.035783130675554276,18688,6400
TCGA-79-5596-01Z-00-DX1.FE977268-C9D7-4812-887C-C9FF9943C127,LUSC,BOTTOM,3,-0.37293511629104614,7936,9728
TCGA-55-8087-01Z-00-DX1.548f2800-8caf-4c0e-a7b5-6d3d28315d9c,LUAD,TOP,1,0.41608598828315735,33792,12800
TCGA-55-8087-01Z-00-DX1.548f2800-8caf-4c0e-a7b5-6d3d28315d9c,LUAD,BOTTOM,1,-0.6943384408950806,22016,15872
TCGA-55-8087-01Z-00-DX1.548f2800-8caf-4c0e-a7b5-6d3d28315d9c,LUAD,TOP,2,0.3886001408100128,32768,11264
TCGA-55-8087-01Z-00-DX1.548f2800-8caf-4c0e-a7b5-6d3d28315d9c,LUAD,BOTTOM,2,-0.6623020768165588,16896,13312
TCGA-55-8087-01Z-00-DX1.548f2800-8caf-4c0e-a7b5-6d3d28315d9c,LUAD,TOP,3,0.38368257880210876,22528,14848
TCGA-55-8087-01Z-00-DX1.548f2800-8caf-4c0e-a7b5-6d3d28315d9c,LUAD,BOTTOM,3,-0.6579919457435608,1024,23552
TCGA-55-8087-01Z-00-DX1.548f2800-8caf-4c0e-a7b5-6d3d28315d9c,LUSC,TOP,1,-0.21461251378059387,3072,18944
TCGA-55-8087-01Z-00-DX1.548f2800-8caf-4c0e-a7b5-6d3d28315d9c,LUSC,BOTTOM,1,-0.49932461977005005,9728,29696
TCGA-55-8087-01Z-00-DX1.548f2800-8caf-4c0e-a7b5-6d3d28315d9c,LUSC,TOP,2,-0.21484702825546265,34304,1536
TCGA-55-8087-01Z-00-DX1.548f2800-8caf-4c0e-a7b5-6d3d28315d9c,LUSC,BOTTOM,2,-0.4903719425201416,12800,12800
TCGA-55-8087-01Z-00-DX1.548f2800-8caf-4c0e-a7b5-6d3d28315d9c,LUSC,TOP,3,-0.2290194183588028,26112,3072
TCGA-55-8087-01Z-00-DX1.548f2800-8caf-4c0e-a7b5-6d3d28315d9c,LUSC,BOTTOM,3,-0.4787028431892395,30720,26112
TCGA-93-A4JP-01Z-00-DX1.994E229B-5251-4F61-8C41-863047F3A136,LUAD,TOP,1,0.10394290834665298,29696,60416
TCGA-93-A4JP-01Z-00-DX1.994E229B-5251-4F61-8C41-863047F3A136,LUAD,BOTTOM,1,-1.3090367317199707,12800,49664
TCGA-93-A4JP-01Z-00-DX1.994E229B-5251-4F61-8C41-863047F3A136,LUAD,TOP,2,0.09145864099264145,26624,56320
TCGA-93-A4JP-01Z-00-DX1.994E229B-5251-4F61-8C41-863047F3A136,LUAD,BOTTOM,2,-1.3040354251861572,31744,22528
TCGA-93-A4JP-01Z-00-DX1.994E229B-5251-4F61-8C41-863047F3A136,LUAD,TOP,3,0.07686575502157211,52224,44032
TCGA-93-A4JP-01Z-00-DX1.994E229B-5251-4F61-8C41-863047F3A136,LUAD,BOTTOM,3,-1.2430299520492554,17920,39936
TCGA-93-A4JP-01Z-00-DX1.994E229B-5251-4F61-8C41-863047F3A136,LUSC,TOP,1,-0.097930908203125,26624,37376
TCGA-93-A4JP-01Z-00-DX1.994E229B-5251-4F61-8C41-863047F3A136,LUSC,BOTTOM,1,-0.3913506269454956,37376,44544
TCGA-93-A4JP-01Z-00-DX1.994E229B-5251-4F61-8C41-863047F3A136,LUSC,TOP,2,-0.1056746318936348,23040,43520
TCGA-93-A4JP-01Z-00-DX1.994E229B-5251-4F61-8C41-863047F3A136,LUSC,BOTTOM,2,-0.3849655091762543,53248,29184
TCGA-93-A4JP-01Z-00-DX1.994E229B-5251-4F61-8C41-863047F3A136,LUSC,TOP,3,-0.10646027326583862,27648,34816
TCGA-93-A4JP-01Z-00-DX1.994E229B-5251-4F61-8C41-863047F3A136,LUSC,BOTTOM,3,-0.38198336958885193,48640,63488
TCGA-75-6214-01Z-00-DX1.00424C13-65B8-4872-81EB-EE207AB3F78C,LUAD,TOP,1,-0.1938081532716751,13056,6400
TCGA-75-6214-01Z-00-DX1.00424C13-65B8-4872-81EB-EE207AB3F78C,LUAD,BOTTOM,1,-1.5824474096298218,22272,15104
TCGA-75-6214-01Z-00-DX1.00424C13-65B8-4872-81EB-EE207AB3F78C,LUAD,TOP,2,-0.22674840688705444,4608,16128
TCGA-75-6214-01Z-00-DX1.00424C13-65B8-4872-81EB-EE207AB3F78C,LUAD,BOTTOM,2,-1.5822980403900146,12800,18432
TCGA-75-6214-01Z-00-DX1.00424C13-65B8-4872-81EB-EE207AB3F78C,LUAD,TOP,3,-0.2563938498497009,15104,10496
TCGA-75-6214-01Z-00-DX1.00424C13-65B8-4872-81EB-EE207AB3F78C,LUAD,BOTTOM,3,-1.5816099643707275,9984,16896
TCGA-75-6214-01Z-00-DX1.00424C13-65B8-4872-81EB-EE207AB3F78C,LUSC,TOP,1,0.03691187500953674,10752,19456
TCGA-75-6214-01Z-00-DX1.00424C13-65B8-4872-81EB-EE207AB3F78C,LUSC,BOTTOM,1,-0.30814361572265625,5120,14848
TCGA-75-6214-01Z-00-DX1.00424C13-65B8-4872-81EB-EE207AB3F78C,LUSC,TOP,2,0.03388111665844917,11008,19968
TCGA-75-6214-01Z-00-DX1.00424C13-65B8-4872-81EB-EE207AB3F78C,LUSC,BOTTOM,2,-0.2986796796321869,28416,3840
TCGA-75-6214-01Z-00-DX1.00424C13-65B8-4872-81EB-EE207AB3F78C,LUSC,TOP,3,0.0322040393948555,24064,19712
TCGA-75-6214-01Z-00-DX1.00424C13-65B8-4872-81EB-EE207AB3F78C,LUSC,BOTTOM,3,-0.29629746079444885,8704,16640
TCGA-55-6982-01Z-00-DX1.055aeec1-2fc1-4796-b5df-c159335e0300,LUAD,TOP,1,0.12176661938428879,47616,11264
TCGA-55-6982-01Z-00-DX1.055aeec1-2fc1-4796-b5df-c159335e0300,LUAD,BOTTOM,1,-1.2686378955841064,43520,15360
TCGA-55-6982-01Z-00-DX1.055aeec1-2fc1-4796-b5df-c159335e0300,LUAD,TOP,2,0.10770665854215622,49152,9728
TCGA-55-6982-01Z-00-DX1.055aeec1-2fc1-4796-b5df-c159335e0300,LUAD,BOTTOM,2,-1.2616873979568481,43008,15360
TCGA-55-6982-01Z-00-DX1.055aeec1-2fc1-4796-b5df-c159335e0300,LUAD,TOP,3,0.09787564724683762,38912,17408
TCGA-55-6982-01Z-00-DX1.055aeec1-2fc1-4796-b5df-c159335e0300,LUAD,BOTTOM,3,-1.2456425428390503,43520,14848
TCGA-55-6982-01Z-00-DX1.055aeec1-2fc1-4796-b5df-c159335e0300,LUSC,TOP,1,-0.11757290363311768,27136,25600
TCGA-55-6982-01Z-00-DX1.055aeec1-2fc1-4796-b5df-c159335e0300,LUSC,BOTTOM,1,-0.413441926240921,24576,23552
TCGA-55-6982-01Z-00-DX1.055aeec1-2fc1-4796-b5df-c159335e0300,LUSC,TOP,2,-0.12586596608161926,24064,35840
TCGA-55-6982-01Z-00-DX1.055aeec1-2fc1-4796-b5df-c159335e0300,LUSC,BOTTOM,2,-0.40053752064704895,53760,13824
TCGA-55-6982-01Z-00-DX1.055aeec1-2fc1-4796-b5df-c159335e0300,LUSC,TOP,3,-0.12861569225788116,42496,16384
TCGA-55-6982-01Z-00-DX1.055aeec1-2fc1-4796-b5df-c159335e0300,LUSC,BOTTOM,3,-0.3968654274940491,50688,9216
TCGA-NJ-A4YF-01Z-00-DX1.4A3DE76A-9F1E-4766-A013-5E7E3A665071,LUAD,TOP,1,0.11267305910587311,108544,47104
TCGA-NJ-A4YF-01Z-00-DX1.4A3DE76A-9F1E-4766-A013-5E7E3A665071,LUAD,BOTTOM,1,-1.6333814859390259,15360,64000
TCGA-NJ-A4YF-01Z-00-DX1.4A3DE76A-9F1E-4766-A013-5E7E3A665071,LUAD,TOP,2,0.06505465507507324,53248,40448
TCGA-NJ-A4YF-01Z-00-DX1.4A3DE76A-9F1E-4766-A013-5E7E3A665071,LUAD,BOTTOM,2,-1.527915596961975,14848,64000
TCGA-NJ-A4YF-01Z-00-DX1.4A3DE76A-9F1E-4766-A013-5E7E3A665071,LUAD,TOP,3,0.053542621433734894,167936,51712
TCGA-NJ-A4YF-01Z-00-DX1.4A3DE76A-9F1E-4766-A013-5E7E3A665071,LUAD,BOTTOM,3,-1.4790802001953125,14336,64000
TCGA-NJ-A4YF-01Z-00-DX1.4A3DE76A-9F1E-4766-A013-5E7E3A665071,LUSC,TOP,1,-0.09303706884384155,72704,41472
TCGA-NJ-A4YF-01Z-00-DX1.4A3DE76A-9F1E-4766-A013-5E7E3A665071,LUSC,BOTTOM,1,-0.44084087014198303,17920,4096
TCGA-NJ-A4YF-01Z-00-DX1.4A3DE76A-9F1E-4766-A013-5E7E3A665071,LUSC,TOP,2,-0.09609892219305038,13312,35328
TCGA-NJ-A4YF-01Z-00-DX1.4A3DE76A-9F1E-4766-A013-5E7E3A665071,LUSC,BOTTOM,2,-0.4408172369003296,151040,10752
TCGA-NJ-A4YF-01Z-00-DX1.4A3DE76A-9F1E-4766-A013-5E7E3A665071,LUSC,TOP,3,-0.10401506721973419,128512,68608
TCGA-NJ-A4YF-01Z-00-DX1.4A3DE76A-9F1E-4766-A013-5E7E3A665071,LUSC,BOTTOM,3,-0.43949082493782043,150016,70656
TCGA-NJ-A4YG-01Z-00-DX1.507BAE41-5EE9-4657-AAD1-AD456750BA2F,LUAD,TOP,1,0.24753955006599426,81920,25600
TCGA-NJ-A4YG-01Z-00-DX1.507BAE41-5EE9-4657-AAD1-AD456750BA2F,LUAD,BOTTOM,1,-0.928227961063385,9216,20992
TCGA-NJ-A4YG-01Z-00-DX1.507BAE41-5EE9-4657-AAD1-AD456750BA2F,LUAD,TOP,2,0.22569477558135986,43520,44544
TCGA-NJ-A4YG-01Z-00-DX1.507BAE41-5EE9-4657-AAD1-AD456750BA2F,LUAD,BOTTOM,2,-0.8614967465400696,162304,19456
TCGA-NJ-A4YG-01Z-00-DX1.507BAE41-5EE9-4657-AAD1-AD456750BA2F,LUAD,TOP,3,0.21152722835540771,48640,51712
TCGA-NJ-A4YG-01Z-00-DX1.507BAE41-5EE9-4657-AAD1-AD456750BA2F,LUAD,BOTTOM,3,-0.8234766125679016,165888,61440
TCGA-NJ-A4YG-01Z-00-DX1.507BAE41-5EE9-4657-AAD1-AD456750BA2F,LUSC,TOP,1,-0.126603901386261,104448,9216
TCGA-NJ-A4YG-01Z-00-DX1.507BAE41-5EE9-4657-AAD1-AD456750BA2F,LUSC,BOTTOM,1,-0.5027456879615784,185856,50176
TCGA-NJ-A4YG-01Z-00-DX1.507BAE41-5EE9-4657-AAD1-AD456750BA2F,LUSC,TOP,2,-0.1348327398300171,104448,9728
TCGA-NJ-A4YG-01Z-00-DX1.507BAE41-5EE9-4657-AAD1-AD456750BA2F,LUSC,BOTTOM,2,-0.5015645027160645,46080,48128
TCGA-NJ-A4YG-01Z-00-DX1.507BAE41-5EE9-4657-AAD1-AD456750BA2F,LUSC,TOP,3,-0.1408204436302185,160256,54272
TCGA-NJ-A4YG-01Z-00-DX1.507BAE41-5EE9-4657-AAD1-AD456750BA2F,LUSC,BOTTOM,3,-0.5014687180519104,54272,38400
TCGA-49-4488-01Z-00-DX10.930e7dc2-6073-4bf2-9b70-f17c0b26bdee,LUAD,TOP,1,0.24758948385715485,91136,45568
TCGA-49-4488-01Z-00-DX10.930e7dc2-6073-4bf2-9b70-f17c0b26bdee,LUAD,BOTTOM,1,-1.2618591785430908,32256,14848
TCGA-49-4488-01Z-00-DX10.930e7dc2-6073-4bf2-9b70-f17c0b26bdee,LUAD,TOP,2,0.23686371743679047,85504,31232
TCGA-49-4488-01Z-00-DX10.930e7dc2-6073-4bf2-9b70-f17c0b26bdee,LUAD,BOTTOM,2,-1.1705622673034668,31744,15360
TCGA-49-4488-01Z-00-DX10.930e7dc2-6073-4bf2-9b70-f17c0b26bdee,LUAD,TOP,3,0.2291494607925415,90112,36352
TCGA-49-4488-01Z-00-DX10.930e7dc2-6073-4bf2-9b70-f17c0b26bdee,LUAD,BOTTOM,3,-1.098764419555664,31232,15360
TCGA-49-4488-01Z-00-DX10.930e7dc2-6073-4bf2-9b70-f17c0b26bdee,LUSC,TOP,1,-0.1280471533536911,31744,15360
TCGA-49-4488-01Z-00-DX10.930e7dc2-6073-4bf2-9b70-f17c0b26bdee,LUSC,BOTTOM,1,-0.49448034167289734,81408,38912
TCGA-49-4488-01Z-00-DX10.930e7dc2-6073-4bf2-9b70-f17c0b26bdee,LUSC,TOP,2,-0.1334567666053772,32768,14848
TCGA-49-4488-01Z-00-DX10.930e7dc2-6073-4bf2-9b70-f17c0b26bdee,LUSC,BOTTOM,2,-0.4898968040943146,93696,46592
TCGA-49-4488-01Z-00-DX10.930e7dc2-6073-4bf2-9b70-f17c0b26bdee,LUSC,TOP,3,-0.14528581500053406,32256,15360
TCGA-49-4488-01Z-00-DX10.930e7dc2-6073-4bf2-9b70-f17c0b26bdee,LUSC,BOTTOM,3,-0.48382723331451416,81920,37888
TCGA-97-A4M2-01Z-00-DX1.5C72522C-1538-4D68-B517-5FB05A9D401A,LUAD,TOP,1,0.18540038168430328,23552,45568
TCGA-97-A4M2-01Z-00-DX1.5C72522C-1538-4D68-B517-5FB05A9D401A,LUAD,BOTTOM,1,-0.7353308796882629,17408,35328
TCGA-97-A4M2-01Z-00-DX1.5C72522C-1538-4D68-B517-5FB05A9D401A,LUAD,TOP,2,0.13621923327445984,37888,50688
TCGA-97-A4M2-01Z-00-DX1.5C72522C-1538-4D68-B517-5FB05A9D401A,LUAD,BOTTOM,2,-0.7149012088775635,41984,37376
TCGA-97-A4M2-01Z-00-DX1.5C72522C-1538-4D68-B517-5FB05A9D401A,LUAD,TOP,3,0.0939689502120018,38912,44544
TCGA-97-A4M2-01Z-00-DX1.5C72522C-1538-4D68-B517-5FB05A9D401A,LUAD,BOTTOM,3,-0.705806314945221,18432,35328
TCGA-97-A4M2-01Z-00-DX1.5C72522C-1538-4D68-B517-5FB05A9D401A,LUSC,TOP,1,-0.16936422884464264,28160,11776
TCGA-97-A4M2-01Z-00-DX1.5C72522C-1538-4D68-B517-5FB05A9D401A,LUSC,BOTTOM,1,-0.4434693157672882,38400,44032
TCGA-97-A4M2-01Z-00-DX1.5C72522C-1538-4D68-B517-5FB05A9D401A,LUSC,TOP,2,-0.17059150338172913,15360,25600
TCGA-97-A4M2-01Z-00-DX1.5C72522C-1538-4D68-B517-5FB05A9D401A,LUSC,BOTTOM,2,-0.42966148257255554,34304,27136
TCGA-97-A4M2-01Z-00-DX1.5C72522C-1538-4D68-B517-5FB05A9D401A,LUSC,TOP,3,-0.17099341750144958,44544,34304
TCGA-97-A4M2-01Z-00-DX1.5C72522C-1538-4D68-B517-5FB05A9D401A,LUSC,BOTTOM,3,-0.4246663749217987,20480,14848
TCGA-S2-AA1A-01Z-00-DX1.4B5D5FAE-8305-4D2D-B245-584589352886,LUAD,TOP,1,0.1906558722257614,22016,47104
TCGA-S2-AA1A-01Z-00-DX1.4B5D5FAE-8305-4D2D-B245-584589352886,LUAD,BOTTOM,1,-1.3708966970443726,19456,39936
TCGA-S2-AA1A-01Z-00-DX1.4B5D5FAE-8305-4D2D-B245-584589352886,LUAD,TOP,2,0.1835983842611313,19456,59904
TCGA-S2-AA1A-01Z-00-DX1.4B5D5FAE-8305-4D2D-B245-584589352886,LUAD,BOTTOM,2,-1.0058010816574097,20992,39424
TCGA-S2-AA1A-01Z-00-DX1.4B5D5FAE-8305-4D2D-B245-584589352886,LUAD,TOP,3,0.17852038145065308,19968,65024
TCGA-S2-AA1A-01Z-00-DX1.4B5D5FAE-8305-4D2D-B245-584589352886,LUAD,BOTTOM,3,-0.9853299260139465,19968,39936
TCGA-S2-AA1A-01Z-00-DX1.4B5D5FAE-8305-4D2D-B245-584589352886,LUSC,TOP,1,-0.12934795022010803,20992,39424
TCGA-S2-AA1A-01Z-00-DX1.4B5D5FAE-8305-4D2D-B245-584589352886,LUSC,BOTTOM,1,-0.4969898760318756,54272,59904
TCGA-S2-AA1A-01Z-00-DX1.4B5D5FAE-8305-4D2D-B245-584589352886,LUSC,TOP,2,-0.13392387330532074,19456,39936
TCGA-S2-AA1A-01Z-00-DX1.4B5D5FAE-8305-4D2D-B245-584589352886,LUSC,BOTTOM,2,-0.4830656349658966,64512,59392
TCGA-S2-AA1A-01Z-00-DX1.4B5D5FAE-8305-4D2D-B245-584589352886,LUSC,TOP,3,-0.14036348462104797,37376,1024
TCGA-S2-AA1A-01Z-00-DX1.4B5D5FAE-8305-4D2D-B245-584589352886,LUSC,BOTTOM,3,-0.4750135838985443,54784,56320
TCGA-56-5898-01Z-00-DX1.d539fc8b-ae31-4820-8c2e-5cf587958eb3,LUAD,TOP,1,0.017250854521989822,13824,12800
TCGA-56-5898-01Z-00-DX1.d539fc8b-ae31-4820-8c2e-5cf587958eb3,LUAD,BOTTOM,1,-1.1547839641571045,2560,16896
TCGA-56-5898-01Z-00-DX1.d539fc8b-ae31-4820-8c2e-5cf587958eb3,LUAD,TOP,2,0.003550688037648797,3584,16896
TCGA-56-5898-01Z-00-DX1.d539fc8b-ae31-4820-8c2e-5cf587958eb3,LUAD,BOTTOM,2,-1.0015846490859985,3584,17408
TCGA-56-5898-01Z-00-DX1.d539fc8b-ae31-4820-8c2e-5cf587958eb3,LUAD,TOP,3,-0.04611832648515701,10240,11776
TCGA-56-5898-01Z-00-DX1.d539fc8b-ae31-4820-8c2e-5cf587958eb3,LUAD,BOTTOM,3,-0.9052084684371948,4608,18944
TCGA-56-5898-01Z-00-DX1.d539fc8b-ae31-4820-8c2e-5cf587958eb3,LUSC,TOP,1,-0.012598235160112381,2560,16896
TCGA-56-5898-01Z-00-DX1.d539fc8b-ae31-4820-8c2e-5cf587958eb3,LUSC,BOTTOM,1,-0.43934041261672974,12288,14848
TCGA-56-5898-01Z-00-DX1.d539fc8b-ae31-4820-8c2e-5cf587958eb3,LUSC,TOP,2,-0.09457863867282867,3584,17408
TCGA-56-5898-01Z-00-DX1.d539fc8b-ae31-4820-8c2e-5cf587958eb3,LUSC,BOTTOM,2,-0.4383991062641144,22528,8192
TCGA-56-5898-01Z-00-DX1.d539fc8b-ae31-4820-8c2e-5cf587958eb3,LUSC,TOP,3,-0.09894395619630814,4608,18944
TCGA-56-5898-01Z-00-DX1.d539fc8b-ae31-4820-8c2e-5cf587958eb3,LUSC,BOTTOM,3,-0.424764484167099,22528,8704
TCGA-56-7582-01Z-00-DX1.81e6c419-f6a1-49cf-9a83-7c1a679fbfc6,LUAD,TOP,1,-0.11511725932359695,23552,35840
TCGA-56-7582-01Z-00-DX1.81e6c419-f6a1-49cf-9a83-7c1a679fbfc6,LUAD,BOTTOM,1,-2.114316463470459,22016,28160
TCGA-56-7582-01Z-00-DX1.81e6c419-f6a1-49cf-9a83-7c1a679fbfc6,LUAD,TOP,2,-0.11899963021278381,37376,5632
TCGA-56-7582-01Z-00-DX1.81e6c419-f6a1-49cf-9a83-7c1a679fbfc6,LUAD,BOTTOM,2,-1.969873309135437,17408,23552
TCGA-56-7582-01Z-00-DX1.81e6c419-f6a1-49cf-9a83-7c1a679fbfc6,LUAD,TOP,3,-0.12816886603832245,30208,5632
TCGA-56-7582-01Z-00-DX1.81e6c419-f6a1-49cf-9a83-7c1a679fbfc6,LUAD,BOTTOM,3,-1.9028587341308594,44544,16896
TCGA-56-7582-01Z-00-DX1.81e6c419-f6a1-49cf-9a83-7c1a679fbfc6,LUSC,TOP,1,0.0921761766076088,17920,17408
TCGA-56-7582-01Z-00-DX1.81e6c419-f6a1-49cf-9a83-7c1a679fbfc6,LUSC,BOTTOM,1,-0.38765132427215576,30720,2048
TCGA-56-7582-01Z-00-DX1.81e6c419-f6a1-49cf-9a83-7c1a679fbfc6,LUSC,TOP,2,0.053811121731996536,15872,18432
TCGA-56-7582-01Z-00-DX1.81e6c419-f6a1-49cf-9a83-7c1a679fbfc6,LUSC,BOTTOM,2,-0.3799371123313904,39936,4096
